VALUE, ITERATIVE, RECURSIVE
4051, 0.0002603650093078613, 6.992816925048828e-05
4052, 0.00025996208190917966, 7.017135620117187e-05
4053, 0.00025475740432739257, 8.000373840332031e-05
4054, 0.00024018049240112304, 6.999969482421876e-05
4055, 0.00025007724761962893, 8.000373840332031e-05
4056, 0.000245966911315918, 6.999492645263671e-05
4057, 0.00025031089782714846, 6.999731063842773e-05
4058, 0.00025009632110595704, 7.990360260009765e-05
4059, 0.000265200138092041, 6.998538970947266e-05
4060, 0.0002603793144226074, 6.984710693359375e-05
4061, 0.00027015447616577146, 7.061004638671876e-05
4062, 0.00026299953460693357, 6.999969482421876e-05
4063, 0.00026019096374511717, 6.983280181884765e-05
4064, 0.000239865779876709, 8.004903793334961e-05
4065, 0.00026574134826660154, 0.00011014223098754883
4066, 0.00029004573822021484, 7.993221282958984e-05
4067, 0.00029039621353149414, 7.994413375854492e-05
4068, 0.0002350473403930664, 8.009910583496093e-05
4069, 0.00024000406265258789, 6.980419158935546e-05
4070, 0.0002502942085266113, 7.984399795532226e-05
4071, 0.0002453517913818359, 8.000612258911133e-05
4072, 0.0002399897575378418, 7.998943328857422e-05
4073, 0.00026500940322875976, 7.981777191162109e-05
4074, 0.00023521900177001954, 7.999658584594726e-05
4075, 0.00028006553649902345, 7.994413375854492e-05
4076, 0.0002704572677612305, 8.356094360351563e-05
4077, 0.00023979663848876952, 8.007049560546874e-05
4078, 0.00023283720016479493, 7.986783981323242e-05
4079, 0.00023023366928100585, 7.986068725585937e-05
4080, 0.00024562835693359375, 0.0001399827003479004
4081, 0.0004099798202514648, 0.00012065887451171875
4082, 0.00038542985916137693, 0.00013024091720581054
4083, 0.00040024518966674805, 0.00011996746063232422
4084, 0.00023561954498291015, 7.988452911376953e-05
4085, 0.00026990652084350584, 9.002685546875e-05
4086, 0.00026000261306762695, 0.0001027369499206543
4087, 0.00026033878326416017, 0.0001000833511352539
4088, 0.00028010129928588865, 6.995916366577149e-05
4089, 0.0002755832672119141, 7.001399993896485e-05
4090, 0.00027008056640625, 7.988452911376953e-05
4091, 0.00026010990142822266, 7.987499237060546e-05
4092, 0.0003967905044555664, 0.00014981508255004883
4093, 0.00032999753952026365, 6.978511810302734e-05
4094, 0.00024219274520874024, 6.990432739257812e-05
4095, 0.0003801989555358887, 6.998538970947266e-05
4096, 0.00022995233535766602, 8.013248443603516e-05
4097, 0.00036453962326049805, 7.996797561645508e-05
4098, 0.00038986682891845704, 6.999969482421876e-05
4099, 0.00024605512619018554, 7.999897003173829e-05
4100, 0.0002298116683959961, 6.998538970947266e-05
4101, 0.000250244140625, 6.989479064941407e-05
4102, 0.0002557039260864258, 7.992744445800781e-05
4103, 0.0002200031280517578, 7.997989654541015e-05
4104, 0.0002501893043518066, 8.00013542175293e-05
4105, 0.0002299952507019043, 7.560491561889649e-05
4106, 0.000240018367767334, 7.996559143066406e-05
4107, 0.0002703285217285156, 6.998300552368163e-05
4108, 0.00024044275283813477, 8.559226989746094e-05
4109, 0.0002897953987121582, 8.010625839233399e-05
4110, 0.0002500128746032715, 9.992599487304688e-05
4111, 0.0002453780174255371, 0.0005998444557189941
4112, 0.0006152844429016113, 7.002592086791992e-05
4113, 0.00033005952835083005, 7.532358169555664e-05
4114, 0.00022974491119384766, 8.013010025024413e-05
4115, 0.00023976564407348632, 8.002758026123047e-05
4116, 0.0002300429344177246, 8.002281188964843e-05
4117, 0.00024064779281616211, 8.999347686767578e-05
4118, 0.00023999691009521484, 8.97669792175293e-05
4119, 0.0002301788330078125, 8.00156593322754e-05
4120, 0.0002358222007751465, 8.02016258239746e-05
4121, 0.00023984909057617188, 7.018089294433594e-05
4122, 0.0002401137351989746, 0.00011016130447387696
4123, 0.00023589372634887695, 7.997274398803711e-05
4124, 0.00023998022079467772, 7.02214241027832e-05
4125, 0.0002300715446472168, 8.02159309387207e-05
4126, 0.00023562431335449218, 8.019447326660157e-05
4127, 0.00023966312408447266, 8.005142211914062e-05
4128, 0.00026027441024780275, 8.010387420654297e-05
4129, 0.00023550033569335937, 9.018898010253906e-05
4130, 0.00023981094360351563, 8.008956909179688e-05
4131, 0.0002500152587890625, 8.020877838134766e-05
4132, 0.00023553848266601562, 8.167028427124024e-05
4133, 0.0002471017837524414, 7.005214691162109e-05
4134, 0.00022988080978393556, 7.455348968505859e-05
4135, 0.00022562503814697266, 0.00010004997253417968
4136, 0.0002498602867126465, 7.002592086791992e-05
4137, 0.0002497982978820801, 7.037639617919922e-05
4138, 0.00024570465087890624, 6.999015808105469e-05
4139, 0.0002671957015991211, 9.013652801513672e-05
4140, 0.00027005910873413087, 0.00010005474090576172
4141, 0.0002691411972045898, 7.990121841430664e-05
4142, 0.0002702617645263672, 8.973360061645508e-05
4143, 0.00029586076736450197, 0.00012392997741699218
4144, 0.00023004531860351562, 0.00010007381439208985
4145, 0.00029928207397460937, 6.984710693359375e-05
4146, 0.000235748291015625, 7.004737854003907e-05
4147, 0.00024019479751586915, 8.003711700439453e-05
4148, 0.00028998613357543944, 7.012128829956055e-05
4149, 0.00026585102081298827, 7.000207901000977e-05
4150, 0.0002500009536743164, 7.999658584594726e-05
4151, 0.0002501058578491211, 8.048057556152344e-05
4152, 0.00024568557739257813, 6.994485855102539e-05
4153, 0.00025005817413330077, 7.99393653869629e-05
4154, 0.0002500009536743164, 8.028268814086914e-05
4155, 0.0002974081039428711, 9.015321731567383e-05
4156, 0.0002399563789367676, 8.001327514648438e-05
4157, 0.00023999929428100586, 8.027076721191406e-05
4158, 0.00024558305740356444, 7.981538772583007e-05
4159, 0.00028020381927490234, 6.981611251831054e-05
4160, 0.00025016307830810547, 7.030725479125976e-05
4161, 0.00023524522781372072, 7.994413375854492e-05
4162, 0.0002501845359802246, 7.982730865478515e-05
4163, 0.00024268627166748046, 7.012367248535156e-05
4164, 0.00024564266204833983, 7.983446121215821e-05
4165, 0.0002501368522644043, 8.984088897705078e-05
4166, 0.0002499866485595703, 9.009122848510742e-05
4167, 0.000255584716796875, 0.00011025905609130859
4168, 0.00023997068405151367, 8.00156593322754e-05
4169, 0.0002502703666687012, 7.978200912475586e-05
4170, 0.00024587154388427734, 6.999969482421876e-05
4171, 0.00024017333984375, 8.00013542175293e-05
4172, 0.00023990869522094727, 7.982254028320313e-05
4173, 0.00024509668350219726, 8.000373840332031e-05
4174, 0.00024005651473999024, 8.992910385131836e-05
4175, 0.00026261329650878907, 8.026123046875e-05
4176, 0.0002755284309387207, 8.00776481628418e-05
4177, 0.00022998809814453125, 7.997989654541015e-05
4178, 0.00024055957794189454, 8.011102676391601e-05
4179, 0.00025123119354248047, 6.993770599365234e-05
4180, 0.0002399444580078125, 8.024215698242188e-05
4181, 0.00023045539855957032, 8.019208908081055e-05
4182, 0.00023564815521240234, 8.019685745239258e-05
4183, 0.00023975372314453126, 8.019685745239258e-05
4184, 0.00023984670639038086, 8.020401000976562e-05
4185, 0.0002357792854309082, 9.000301361083984e-05
4186, 0.0002400970458984375, 9.000062942504883e-05
4187, 0.00024030685424804687, 7.0037841796875e-05
4188, 0.0002356100082397461, 7.989168167114257e-05
4189, 0.0002498793601989746, 8.0108642578125e-05
4190, 0.0002602982521057129, 9.018421173095703e-05
4191, 0.00025506258010864257, 9.987831115722657e-05
4192, 0.00028020381927490234, 7.968425750732423e-05
4193, 0.000336306095123291, 9.011268615722656e-05
4194, 0.0004599738121032715, 8.014440536499023e-05
4195, 0.00026053428649902344, 6.996870040893555e-05
4196, 0.00024008512496948242, 6.999731063842773e-05
4197, 0.00024999380111694335, 8.016586303710938e-05
4198, 0.00024018049240112304, 7.991552352905273e-05
4199, 0.0002456593513488769, 8.010625839233399e-05
4200, 0.00025007963180541994, 8.011817932128907e-05
4201, 0.00025017738342285155, 7.967948913574218e-05
4202, 0.000280153751373291, 6.992578506469727e-05
4203, 0.000260159969329834, 7.982730865478515e-05
4204, 0.00025038480758666993, 9.510278701782226e-05
4205, 0.00025977373123168944, 0.00010019779205322265
4206, 0.0002700233459472656, 8.986711502075195e-05
4207, 0.0002857828140258789, 6.991863250732422e-05
4208, 0.00027004003524780276, 8.016824722290039e-05
4209, 0.0002602052688598633, 9.01484489440918e-05
4210, 0.0002657556533813477, 6.975889205932617e-05
4211, 0.00024001359939575197, 0.00010016679763793945
4212, 0.00027010202407836916, 8.992910385131836e-05
4213, 0.0002605295181274414, 7.091760635375976e-05
4214, 0.0002801823616027832, 8.005142211914062e-05
4215, 0.00024037361145019532, 8.49151611328125e-05
4216, 0.0002799487113952637, 0.0001000380516052246
4217, 0.00028000354766845705, 7.997512817382812e-05
4218, 0.00022499322891235353, 8.999824523925782e-05
4219, 0.0002965879440307617, 8.008241653442382e-05
4220, 0.000240170955657959, 8.01229476928711e-05
4221, 0.00022568941116333008, 8.992671966552735e-05
4222, 0.0002504181861877441, 6.989240646362304e-05
4223, 0.00028082847595214846, 0.00011992931365966796
4224, 0.00041556358337402344, 9.996891021728516e-05
4225, 0.0002919673919677734, 9.998321533203125e-05
4226, 0.00030653715133666993, 0.00011973857879638673
4227, 0.0002300262451171875, 7.997274398803711e-05
4228, 0.0002905535697937012, 7.969617843627929e-05
4229, 0.0002953934669494629, 7.984161376953125e-05
4230, 0.00026016950607299805, 6.981372833251953e-05
4231, 0.00025043010711669924, 8.524179458618163e-05
4232, 0.00024999380111694335, 9.006023406982422e-05
4233, 0.00025008201599121095, 6.99162483215332e-05
4234, 0.0002599024772644043, 7.530927658081055e-05
4235, 0.00027989864349365235, 7.002830505371094e-05
4236, 0.00024008750915527344, 9.009599685668945e-05
4237, 0.0002737998962402344, 7.969379425048828e-05
4238, 0.0002402019500732422, 0.00011993169784545898
4239, 0.00025998353958129884, 6.998062133789062e-05
4240, 0.00023459672927856446, 7.995367050170899e-05
4241, 0.0002797842025756836, 0.00013039112091064453
4242, 0.00040051221847534177, 7.562875747680664e-05
4243, 0.00024002790451049805, 7.983446121215821e-05
4244, 0.00024021863937377929, 7.99560546875e-05
4245, 0.00028669118881225587, 7.576227188110351e-05
4246, 0.00022974491119384766, 9.020805358886719e-05
4247, 0.0002499651908874512, 7.986545562744141e-05
4248, 0.00024031877517700196, 8.546590805053712e-05
4249, 0.00024003267288208007, 9.087800979614258e-05
4250, 0.0002501654624938965, 9.999752044677735e-05
4251, 0.00024036645889282226, 8.474588394165039e-05
4252, 0.00024002552032470703, 9.014368057250976e-05
4253, 0.0002500510215759277, 8.994340896606445e-05
4254, 0.0002454113960266113, 9.021997451782227e-05
4255, 0.00024981260299682616, 8.016347885131836e-05
4256, 0.00032000064849853517, 8.00156593322754e-05
4257, 0.00023587942123413086, 8.060932159423829e-05
4258, 0.00026016950607299805, 7.981300354003906e-05
4259, 0.0002498626708984375, 8.00323486328125e-05
4260, 0.00027536392211914063, 7.995128631591796e-05
4261, 0.0002402973175048828, 9.004592895507813e-05
4262, 0.00026995420455932617, 8.016347885131836e-05
4263, 0.00025524616241455076, 9.006500244140625e-05
4264, 0.0002501273155212402, 0.0001100301742553711
4265, 0.0002802157402038574, 5.9919357299804686e-05
4266, 0.0002451276779174805, 6.995916366577149e-05
4267, 0.00027008771896362303, 8.020877838134766e-05
4268, 0.00025027990341186523, 8.00013542175293e-05
4269, 0.0002656364440917969, 7.9803466796875e-05
4270, 0.0002599740028381348, 8.000373840332031e-05
4271, 0.00026015281677246096, 8.004426956176758e-05
4272, 0.00023995399475097658, 8.003473281860352e-05
4273, 0.00025014638900756837, 6.98542594909668e-05
4274, 0.0002398848533630371, 9.010076522827149e-05
4275, 0.0002446532249450684, 7.982254028320313e-05
4276, 0.0002599644660949707, 9.013891220092773e-05
4277, 0.00025043249130249026, 9.552955627441406e-05
4278, 0.00024013280868530275, 9.001970291137695e-05
4279, 0.0002598452568054199, 9.01174545288086e-05
4280, 0.00025010108947753906, 8.551359176635743e-05
4281, 0.00027027130126953123, 7.004261016845702e-05
4282, 0.0002502584457397461, 8.003473281860352e-05
4283, 0.0002403879165649414, 8.07642936706543e-05
4284, 0.000260164737701416, 6.999731063842773e-05
4285, 0.0002700042724609375, 7.000207901000977e-05
4286, 0.00026253461837768557, 8.003473281860352e-05
4287, 0.0002735471725463867, 8.999824523925782e-05
4288, 0.0002598452568054199, 0.0001103973388671875
4289, 0.0002654433250427246, 8.007049560546874e-05
4290, 0.00025002002716064455, 6.998538970947266e-05
4291, 0.00026995420455932617, 9.006500244140625e-05
4292, 0.0002542853355407715, 7.999897003173829e-05
4293, 0.00026004791259765626, 7.995367050170899e-05
4294, 0.0002704787254333496, 6.980180740356445e-05
4295, 0.00026531696319580077, 8.01849365234375e-05
4296, 0.0002498841285705566, 8.996963500976563e-05
4297, 0.00028028488159179685, 8.547067642211914e-05
4298, 0.0002600741386413574, 8.010387420654297e-05
4299, 0.00027007579803466796, 6.0117244720458986e-05
4300, 0.0002654910087585449, 8.00013542175293e-05
4301, 0.0002901029586791992, 9.000539779663086e-05
4302, 0.0007454919815063477, 0.00020519256591796875
4303, 0.0004364132881164551, 0.0002256917953491211
4304, 0.00026995182037353515, 9.006977081298827e-05
4305, 0.0002499198913574219, 8.470535278320312e-05
4306, 0.00024097204208374024, 8.00013542175293e-05
4307, 0.00023024559020996094, 8.011102676391601e-05
4308, 0.00023989439010620118, 7.000446319580078e-05
4309, 0.0002466249465942383, 8.022546768188477e-05
4310, 0.0002497720718383789, 8.017539978027343e-05
4311, 0.00024982690811157224, 8.020877838134766e-05
4312, 0.0002665519714355469, 8.008956909179688e-05
4313, 0.0002598428726196289, 0.00010002613067626954
4314, 0.00028017282485961917, 7.005214691162109e-05
4315, 0.0002558779716491699, 5.999326705932617e-05
4316, 0.00031008481979370115, 8.012771606445312e-05
4317, 0.00026008129119873044, 8.544206619262695e-05
4318, 0.00026408910751342775, 0.00010004043579101563
4319, 0.0002698540687561035, 8.991003036499024e-05
4320, 0.00028535127639770506, 8.994102478027344e-05
4321, 0.00027022123336791995, 8.983373641967774e-05
4322, 0.00025984764099121096, 9.057283401489257e-05
4323, 0.0002763175964355469, 7.992029190063476e-05
4324, 0.0002698564529418945, 7.994890213012695e-05
4325, 0.0002701115608215332, 0.00010015249252319336
4326, 0.0002740240097045898, 0.00010129928588867187
4327, 0.000269775390625, 8.015632629394531e-05
4328, 0.00028556108474731446, 8.033514022827148e-05
4329, 0.00029979228973388674, 9.007692337036133e-05
4330, 0.00026012897491455077, 8.983373641967774e-05
4331, 0.0002652621269226074, 0.00010001897811889648
4332, 0.00028015851974487303, 8.996009826660156e-05
4333, 0.0003204917907714844, 7.985830307006836e-05
4334, 0.0002601313591003418, 9.018182754516602e-05
4335, 0.0002498197555541992, 9.018182754516602e-05
4336, 0.00025020122528076174, 8.347272872924805e-05
4337, 0.00025992393493652345, 8.00776481628418e-05
4338, 0.00025992393493652345, 8.007526397705078e-05
4339, 0.0002601814270019531, 7.575035095214844e-05
4340, 0.0002693247795104981, 7.990598678588867e-05
4341, 0.0002599120140075684, 7.984161376953125e-05
4342, 0.00025554895401000974, 8.996725082397461e-05
4343, 0.0002802109718322754, 9.984970092773438e-05
4344, 0.0002799725532531738, 0.00010046005249023438
4345, 0.00029530048370361326, 8.005142211914062e-05
4346, 0.0002599501609802246, 7.98630714416504e-05
4347, 0.00028023481369018557, 7.981300354003906e-05
4348, 0.0002901434898376465, 8.016347885131836e-05
4349, 0.0002900075912475586, 7.978439331054687e-05
4350, 0.0002949070930480957, 8.999347686767578e-05
4351, 0.0002602005004882812, 0.00011003732681274413
4352, 0.0002798676490783691, 7.998943328857422e-05
4353, 0.00029571294784545897, 7.99870491027832e-05
4354, 0.00026996612548828123, 9.98544692993164e-05
4355, 0.00029013156890869143, 8.512258529663085e-05
4356, 0.000279998779296875, 7.99560546875e-05
4357, 0.00029004812240600585, 8.99958610534668e-05
4358, 0.00029522180557250977, 8.002996444702149e-05
4359, 0.00030032873153686525, 8.996486663818359e-05
4360, 0.00029000282287597654, 9.006023406982422e-05
4361, 0.000245206356048584, 9.99903678894043e-05
4362, 0.00030003786087036134, 8.993625640869141e-05
4363, 0.00028670310974121093, 0.00010020494461059571
4364, 0.00028010129928588865, 8.982658386230469e-05
4365, 0.0002600407600402832, 0.00010013818740844726
4366, 0.00032547473907470706, 8.002519607543945e-05
4367, 0.00026000022888183593, 8.98456573486328e-05
4368, 0.00028043270111083985, 0.0001150965690612793
4369, 0.0003499460220336914, 8.008003234863281e-05
4370, 0.0002599549293518066, 8.001089096069335e-05
4371, 0.0002451300621032715, 9.003162384033203e-05
4372, 0.0002606940269470215, 8.997201919555664e-05
4373, 0.00025977849960327146, 8.005619049072265e-05
4374, 0.0003656601905822754, 8.980035781860351e-05
4375, 0.0002601337432861328, 8.017778396606446e-05
4376, 0.0002501344680786133, 7.547855377197265e-05
4377, 0.000249025821685791, 0.0001000380516052246
4378, 0.0002898573875427246, 8.003950119018554e-05
4379, 0.0002956438064575195, 9.001731872558594e-05
4380, 0.0002700686454772949, 0.00010011672973632813
4381, 0.0002900004386901855, 8.028030395507813e-05
4382, 0.00025557756423950196, 8.006572723388672e-05
4383, 0.00033000707626342776, 8.998155593872071e-05
4384, 0.00030008077621459964, 0.00011531352996826172
4385, 0.000260007381439209, 8.982181549072266e-05
4386, 0.0002599787712097168, 8.999824523925782e-05
4387, 0.0002557897567749023, 8.019447326660157e-05
4388, 0.000259702205657959, 8.017778396606446e-05
4389, 0.0002598452568054199, 8.043527603149414e-05
4390, 0.00024549007415771486, 8.997201919555664e-05
4391, 0.0002600383758544922, 7.996082305908203e-05
4392, 0.00026004314422607423, 8.002281188964843e-05
4393, 0.00026562929153442385, 8.003711700439453e-05
4394, 0.0002697300910949707, 9.998559951782227e-05
4395, 0.00030030012130737304, 8.503437042236329e-05
4396, 0.00029210567474365236, 7.979393005371094e-05
4397, 0.0002799344062805176, 9.000539779663086e-05
4398, 0.00025542974472045896, 9.022712707519531e-05
4399, 0.0002698230743408203, 0.00010019779205322265
4400, 0.0002899742126464844, 8.00633430480957e-05
4401, 0.00028547525405883786, 0.00011002302169799805
4402, 0.000269773006439209, 9.020566940307618e-05
4403, 0.0002704977989196777, 8.531808853149415e-05
4404, 0.0002797698974609375, 9.006261825561523e-05
4405, 0.00029987335205078125, 8.998394012451172e-05
4406, 0.00027577877044677735, 8.98909568786621e-05
4407, 0.00030008316040039065, 9.003639221191406e-05
4408, 0.0002602982521057129, 9.014606475830079e-05
4409, 0.00028512954711914064, 0.00010022878646850586
4410, 0.0002798891067504883, 8.991003036499024e-05
4411, 0.0002803850173950195, 0.00010527849197387695
4412, 0.0002901029586791992, 0.00010022163391113282
4413, 0.00030976295471191406, 8.04901123046875e-05
4414, 0.00028547525405883786, 7.999897003173829e-05
4415, 0.0002501678466796875, 9.003639221191406e-05
4416, 0.00027009963989257815, 9.999275207519531e-05
4417, 0.0002952313423156738, 7.998466491699219e-05
4418, 0.000279994010925293, 0.00010385513305664063
4419, 0.00030536890029907225, 7.994174957275391e-05
4420, 0.0002600741386413574, 9.007453918457032e-05
4421, 0.000279998779296875, 8.028507232666016e-05
4422, 0.00027091264724731444, 8.002281188964843e-05
4423, 0.0002699851989746094, 8.008480072021484e-05
4424, 0.00026004552841186524, 7.997989654541015e-05
4425, 0.0002521419525146484, 9.019613265991211e-05
4426, 0.00025983572006225584, 8.016109466552735e-05
4427, 0.000269925594329834, 9.573698043823242e-05
4428, 0.00026021480560302736, 7.977962493896484e-05
4429, 0.0002597832679748535, 8.001327514648438e-05
4430, 0.0002760505676269531, 8.97526741027832e-05
4431, 0.0002602386474609375, 8.997917175292968e-05
4432, 0.0002800750732421875, 9.010076522827149e-05
4433, 0.0002659916877746582, 7.992744445800781e-05
4434, 0.0003003239631652832, 0.0001399993896484375
4435, 0.00043433666229248047, 7.999658584594726e-05
4436, 0.0002490544319152832, 8.989572525024414e-05
4437, 0.0002501869201660156, 8.013248443603516e-05
4438, 0.00025595903396606444, 8.993864059448243e-05
4439, 0.0002699756622314453, 8.00156593322754e-05
4440, 0.0002601814270019531, 8.00943374633789e-05
4441, 0.0002557516098022461, 8.991718292236328e-05
4442, 0.00026014089584350584, 8.985757827758789e-05
4443, 0.00024993181228637694, 9.01174545288086e-05
4444, 0.0002857780456542969, 7.995128631591796e-05
4445, 0.0002901411056518555, 9.00554656982422e-05
4446, 0.0002952504158020019, 9.99760627746582e-05
4447, 0.0003098893165588379, 9.000539779663086e-05
4448, 0.00033049345016479493, 9.976863861083984e-05
4449, 0.00027533769607543943, 7.999420166015625e-05
4450, 0.00033019304275512697, 7.999420166015625e-05
4451, 0.00026575326919555666, 0.00010010957717895507
4452, 0.0002899003028869629, 8.011341094970703e-05
4453, 0.00026979923248291013, 8.008241653442382e-05
4454, 0.00025580406188964845, 7.982254028320313e-05
4455, 0.0002601790428161621, 7.991075515747071e-05
4456, 0.00025988340377807617, 8.012771606445312e-05
4457, 0.00025569438934326173, 9.003400802612305e-05
4458, 0.0002499866485595703, 8.002519607543945e-05
4459, 0.00032017946243286134, 8.518457412719727e-05
4460, 0.00028992891311645507, 9.001970291137695e-05
4461, 0.0002800345420837402, 0.00010014057159423828
4462, 0.00029514312744140627, 7.999658584594726e-05
4463, 0.0002601981163024902, 7.981061935424805e-05
4464, 0.0002955007553100586, 0.00010026216506958007
4465, 0.0002655649185180664, 0.00010014772415161133
4466, 0.0003201103210449219, 7.091045379638672e-05
4467, 0.00024025678634643556, 8.519887924194336e-05
4468, 0.00027019739151000976, 6.000995635986328e-05
4469, 0.0002501559257507324, 8.9874267578125e-05
4470, 0.0002653956413269043, 7.996797561645508e-05
4471, 0.00025005578994750975, 9.01341438293457e-05
4472, 0.0002500486373901367, 7.992982864379883e-05
4473, 0.0003557944297790527, 0.00010982990264892579
4474, 0.00025990962982177737, 8.008003234863281e-05
4475, 0.00034041881561279295, 8.557319641113282e-05
4476, 0.00026984930038452147, 0.00010022401809692383
4477, 0.0003097867965698242, 8.019685745239258e-05
4478, 0.000305941104888916, 0.00010003328323364258
4479, 0.0002998852729797363, 9.008407592773437e-05
4480, 0.0003002786636352539, 8.528709411621094e-05
4481, 0.00028012752532958986, 7.99703598022461e-05
4482, 0.00025924205780029295, 0.00013994932174682617
4483, 0.0004354524612426758, 0.0001399993896484375
4484, 0.0004294896125793457, 0.00014568328857421874
4485, 0.0004298567771911621, 0.00010013341903686524
4486, 0.00025990009307861326, 9.038686752319336e-05
4487, 0.00025436878204345705, 7.002115249633789e-05
4488, 0.00038999557495117187, 0.00017025232315063477
4489, 0.00043558597564697266, 8.997201919555664e-05
4490, 0.0002501702308654785, 8.005380630493164e-05
4491, 0.00028032779693603515, 8.503913879394531e-05
4492, 0.00030013322830200193, 7.97271728515625e-05
4493, 0.0003100109100341797, 9.02247428894043e-05
4494, 0.0006051945686340332, 0.00019484758377075195
4495, 0.0005055689811706543, 0.0002499270439147949
4496, 0.0002700424194335938, 0.00010042667388916016
4497, 0.00031546592712402346, 0.00011995792388916015
4498, 0.0003599095344543457, 0.00012028694152832031
4499, 0.0002788877487182617, 8.990287780761718e-05
4500, 0.00031014442443847654, 7.989883422851563e-05
4501, 0.00029037714004516603, 8.12530517578125e-05
4502, 0.00028498172760009765, 9.990930557250977e-05
4503, 0.00028006315231323244, 7.994413375854492e-05
4504, 0.00029546737670898437, 8.000612258911133e-05
4505, 0.0002499651908874512, 9.001970291137695e-05
4506, 0.00026016950607299805, 0.00010030269622802734
4507, 0.00027544975280761717, 0.00010998964309692382
4508, 0.0002701401710510254, 8.997201919555664e-05
4509, 0.00027052879333496095, 8.000373840332031e-05
4510, 0.0002517843246459961, 0.00010012149810791016
4511, 0.00029997825622558595, 9.017229080200195e-05
4512, 0.000265505313873291, 9.990930557250977e-05
4513, 0.00031006574630737304, 0.00012015819549560547
4514, 0.0003599333763122559, 8.005857467651368e-05
4515, 0.0002555012702941895, 8.001327514648438e-05
4516, 0.0002699828147888184, 9.015321731567383e-05
4517, 0.00042587757110595703, 0.00014967918395996093
4518, 0.000440216064453125, 0.0001296544075012207
4519, 0.00030576467514038087, 7.999420166015625e-05
4520, 0.00030980110168457033, 0.00012995481491088868
4521, 0.00045578479766845704, 9.01484489440918e-05
4522, 0.0003101825714111328, 7.999897003173829e-05
4523, 0.00028028249740600584, 0.00011531829833984375
4524, 0.0003199577331542969, 0.00011710166931152344
4525, 0.0002820777893066406, 9.037017822265625e-05
4526, 0.0002850818634033203, 8.990764617919922e-05
4527, 0.0003401017189025879, 9.994029998779297e-05
4528, 0.00026570796966552735, 0.00010004997253417968
4529, 0.0002501726150512695, 8.996486663818359e-05
4530, 0.0002699756622314453, 0.00010006666183471679
4531, 0.00028410911560058596, 0.00010012626647949218
4532, 0.0002795195579528809, 7.999658584594726e-05
4533, 0.00026994943618774414, 9.000539779663086e-05
4534, 0.00030532121658325193, 0.00013007640838623048
4535, 0.00031014919281005857, 8.982658386230469e-05
4536, 0.0002690887451171875, 7.71951675415039e-05
4537, 0.00030996084213256834, 9.017229080200195e-05
4538, 0.0002803587913513184, 0.00015513181686401366
4539, 0.0002702021598815918, 7.98940658569336e-05
4540, 0.0002598690986633301, 9.010553359985352e-05
4541, 0.000275728702545166, 7.980823516845703e-05
4542, 0.0003001093864440918, 9.019851684570312e-05
4543, 0.0002597641944885254, 0.00010043859481811523
4544, 0.00031521081924438475, 9.013891220092773e-05
4545, 0.0003000044822692871, 7.988929748535156e-05
4546, 0.0003300976753234863, 0.00010071992874145508
4547, 0.00032999515533447263, 0.0001699995994567871
4548, 0.00024993896484375, 9.003639221191406e-05
4549, 0.0003458833694458008, 0.00010005950927734375
4550, 0.00028009653091430663, 8.981704711914063e-05
4551, 0.00028529167175292967, 9.022951126098633e-05
4552, 0.00024006128311157226, 9.021759033203124e-05
4553, 0.0002697563171386719, 0.00010025501251220703
4554, 0.00028565406799316404, 7.993221282958984e-05
4555, 0.0002601170539855957, 9.006023406982422e-05
4556, 0.0002901458740234375, 0.00010554790496826172
4557, 0.00034993886947631836, 8.997917175292968e-05
4558, 0.0004905343055725097, 0.0001457071304321289
4559, 0.00045986175537109374, 0.00017000198364257812
4560, 0.00048572778701782226, 0.0001399970054626465
4561, 0.00045029401779174806, 0.00014041662216186525
4562, 0.0004760909080505371, 8.00013542175293e-05
4563, 0.0002801132202148438, 0.00010040760040283203
4564, 0.00030539035797119143, 0.00010981321334838867
4565, 0.00031020641326904295, 8.987188339233398e-05
4566, 0.00035844802856445314, 6.722450256347656e-05
4567, 0.0002600717544555664, 7.991075515747071e-05
4568, 0.0002598142623901367, 9.033679962158203e-05
4569, 0.000285649299621582, 0.00015009164810180663
4570, 0.00026995182037353515, 9.016513824462891e-05
4571, 0.00025036096572875975, 8.440732955932617e-05
4572, 0.00027025699615478515, 7.994174957275391e-05
4573, 0.00032985687255859375, 9.994029998779297e-05
4574, 0.0002858614921569824, 8.998870849609375e-05
4575, 0.0002699756622314453, 7.019519805908204e-05
4576, 0.0002700448036193848, 7.997751235961914e-05
4577, 0.0002557039260864258, 7.981061935424805e-05
4578, 0.0002599120140075684, 0.00010011196136474609
4579, 0.00027014970779418943, 9.563446044921875e-05
4580, 0.0002799057960510254, 8.009672164916992e-05
4581, 0.0002701568603515625, 0.00013982295989990235
4582, 0.00031574249267578123, 7.997989654541015e-05
4583, 0.00029996156692504885, 8.998155593872071e-05
4584, 0.00028034448623657224, 9.491682052612305e-05
4585, 0.0002999091148376465, 9.015798568725585e-05
4586, 0.00030015945434570313, 9.993314743041992e-05
4587, 0.00026517152786254884, 8.997917175292968e-05
4588, 0.00028994083404541013, 8.995532989501953e-05
4589, 0.0003004312515258789, 0.00010983467102050781
4590, 0.00034560680389404295, 7.97581672668457e-05
4591, 0.0003003096580505371, 9.000301361083984e-05
4592, 0.00027518272399902345, 0.00010016202926635743
